facility_id,name,facility_type,classification,visn,station_code,station_code_confidence,approval_state,source_system,source_snapshot_utc,source_url,website,lat,long
vha_459QB,Molokai VA Clinic,va_health_facility,Other Outpatient Services (OOS),21,459QB,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/pacific-islands-health-care/locations/molokai-va-clinic/,21.09624899,-157.03532113
vha_459QC,Windward VA Clinic,va_health_facility,Primary Care CBOC,21,459QC,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/pacific-islands-health-care/locations/windward-va-clinic/,21.41867631,-157.80223026
vha_460,Wilmington VA Medical Center,va_health_facility,VA Medical Center (VAMC),4,460,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/wilmington-health-care/locations/wilmington-va-medical-center/,39.73865046,-75.60654475
vha_460GA,Sussex County VA Clinic,va_health_facility,Primary Care CBOC,4,460GA,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/wilmington-health-care/locations/sussex-county-va-clinic/,38.69901093,-75.40354285
vha_460GC,Kent County VA Clinic,va_health_facility,Multi-Specialty CBOC,4,460GC,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/wilmington-health-care/locations/kent-county-va-clinic/,39.153636,-75.503592
vha_460GD,Cape May County VA Clinic,va_health_facility,Multi-Specialty CBOC,4,460GD,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/wilmington-health-care/locations/cape-may-county-va-clinic/,39.01282241,-74.87759402
vha_460HE,Atlantic County VA Clinic,va_health_facility,Primary Care CBOC,4,460HE,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/wilmington-health-care/locations/atlantic-county-va-clinic/,39.36866039,-74.56054647
vha_460HG,Cumberland County VA Clinic,va_health_facility,Multi-Specialty CBOC,4,460HG,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/wilmington-health-care/locations/cumberland-county-va-clinic/,39.48663051,-75.03609075
vha_460HK,Wilmington VA Mobile Clinic,va_health_facility,Other Outpatient Services (OOS),4,460HK,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/wilmington-health-care/locations/wilmington-va-mobile-clinic/,39.73865046,-75.60654475
vha_463,Colonel Mary Louise Rasmuson Campus of the Alaska VA Healthcare System,va_health_facility,VA Medical Center (VAMC),20,463,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/alaska-health-care/locations/colonel-mary-louise-rasmuson-campus-of-the-alaska-va-healthcare-system/,61.23134107,-149.74442494
vha_463A4,Joint Base Elmendorf-Richardson VA Medical Center,va_health_facility,Other Outpatient Services (OOS),20,,not_available,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/alaska-health-care/locations/joint-base-elmendorf-richardson-va-medical-center/,61.23713285,-149.74875716
vha_463GA,Fairbanks VA Clinic,va_health_facility,Primary Care CBOC,20,463GA,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/alaska-health-care/locations/fairbanks-va-clinic/,64.84722884,-147.78341672
vha_463GB,Soldotna VA Clinic,va_health_facility,Primary Care CBOC,20,463GB,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/alaska-health-care/locations/soldotna-va-clinic/,60.49317164,-151.08223134
vha_463GC,Mat-Su VA Clinic,va_health_facility,Primary Care CBOC,20,463GC,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/alaska-health-care/locations/mat-su-va-clinic/,61.58997377,-149.35985117
vha_463GD,Homer VA Clinic,va_health_facility,Other Outpatient Services (OOS),20,463GD,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/alaska-health-care/locations/homer-va-clinic/,59.65013535,-151.51804456
vha_463GE,Juneau VA Clinic,va_health_facility,Primary Care CBOC,20,463GE,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/alaska-health-care/locations/juneau-va-clinic/,58.30170195,-134.42073896
vha_501,Raymond G. Murphy Department of Veterans Affairs Medical Center,va_health_facility,VA Medical Center (VAMC),22,501,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/new-mexico-health-care/locations/raymond-g-murphy-department-of-veterans-affairs-medical-center/,35.051742,-106.583526
vha_501G2,Las Vegas VA Clinic,va_health_facility,Other Outpatient Services (OOS),22,,not_available,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/new-mexico-health-care/locations/las-vegas-va-clinic/,35.59560681,-105.21653132
vha_501GA,Artesia VA Clinic,va_health_facility,Primary Care CBOC,22,501GA,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/new-mexico-health-care/locations/artesia-va-clinic/,32.84265046,-104.42747153
vha_501GB,Farmington VA Clinic,va_health_facility,Primary Care CBOC,22,501GB,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/new-mexico-health-care/locations/farmington-va-clinic/,36.76235599,-108.14840578
vha_501GC,Silver City VA Clinic,va_health_facility,Other Outpatient Services (OOS),22,501GC,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/new-mexico-health-care/locations/silver-city-va-clinic/,32.79401395,-108.26308597
vha_501GD,"Hiroshi ""Hershey"" Miyamura VA Clinic",va_health_facility,Other Outpatient Services (OOS),22,501GD,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/new-mexico-health-care/locations/gallup-va-clinic/,35.52634433,-108.75973065
vha_501GE,Espanola VA Clinic,va_health_facility,Other Outpatient Services (OOS),22,501GE,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/new-mexico-health-care/locations/espanola-va-clinic/,35.98974441,-106.08519402
vha_501GH,Truth or Consequences VA Clinic,va_health_facility,Other Outpatient Services (OOS),22,501GH,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/new-mexico-health-care/locations/truth-or-consequences-va-clinic/,33.15171684,-107.24619023
vha_501GI,Alamogordo VA Clinic,va_health_facility,Other Outpatient Services (OOS),22,501GI,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/new-mexico-health-care/locations/alamogordo-va-clinic/,32.92999852,-105.96229178
vha_501GJ,Durango VA Clinic,va_health_facility,Primary Care CBOC,22,501GJ,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/new-mexico-health-care/locations/durango-va-clinic/,37.28403,-107.8730595
vha_501GK,Santa Fe VA Clinic,va_health_facility,Primary Care CBOC,22,501GK,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/new-mexico-health-care/locations/santa-fe-va-clinic/,35.61439556,-106.02472755
vha_501GM,Northwest Metro VA Clinic,va_health_facility,Other Outpatient Services (OOS),22,501GM,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/new-mexico-health-care/locations/northwest-metro-va-clinic/,35.227386,-106.661304
vha_501GN,Taos VA Clinic,va_health_facility,Other Outpatient Services (OOS),22,501GN,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/new-mexico-health-care/locations/taos-va-clinic/,36.3741591,-105.59362358
vha_501HB,Raton VA Clinic,va_health_facility,Other Outpatient Services (OOS),22,501HB,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/new-mexico-health-care/locations/raton-va-clinic/,36.87188676,-104.4385617
vha_502,Alexandria VA Medical Center,va_health_facility,VA Medical Center (VAMC),16,502,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/alexandria-health-care/locations/alexandria-va-medical-center/,31.35522426,-92.43435778
vha_502GA,Jennings VA Clinic,va_health_facility,Primary Care CBOC,16,502GA,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/alexandria-health-care/locations/jennings-va-clinic/,30.23827527,-92.66139
vha_502GB,Lafayette VA Clinic,va_health_facility,Multi-Specialty CBOC,16,502GB,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/alexandria-health-care/locations/lafayette-va-clinic/,30.18732984,-92.07497259
vha_502GE,Douglas Fournet Department of Veterans Affairs Clinic,va_health_facility,Multi-Specialty CBOC,16,502GE,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/alexandria-health-care/locations/douglas-fournet-department-of-veterans-affairs-clinic/,30.19183434,-93.17996927
vha_502GF,Fort Johnson VA Clinic,va_health_facility,Primary Care CBOC,16,502GF,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/alexandria-health-care/locations/fort-johnson-va-clinic/,31.12013137,-93.24841995
vha_502GG,Natchitoches VA Clinic,va_health_facility,Primary Care CBOC,16,502GG,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/alexandria-health-care/locations/natchitoches-va-clinic/,31.75299346,-93.07140663
vha_502QB,Lafayette Campus B VA Clinic,va_health_facility,Other Outpatient Services (OOS),16,502QB,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/alexandria-health-care/locations/lafayette-campus-b-va-clinic/,30.21364875,-92.02858181
vha_503,James E. Van Zandt Veterans' Administration Medical Center,va_health_facility,VA Medical Center (VAMC),4,503,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/altoona-health-care/locations/james-e-van-zandt-veterans-administration-medical-center/,40.4884295,-78.39864981
vha_503GA,Johnstown VA Clinic,va_health_facility,Multi-Specialty CBOC,4,503GA,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/altoona-health-care/locations/johnstown-va-clinic/,40.299948,-78.8320755
vha_503GB,DuBois VA Clinic,va_health_facility,Multi-Specialty CBOC,4,503GB,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/altoona-health-care/locations/dubois-va-clinic/,41.1236784,-78.72859777
vha_503GC,State College VA Clinic,va_health_facility,Multi-Specialty CBOC,4,503GC,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/altoona-health-care/locations/state-college-va-clinic/,40.827492,-77.805954
vha_503GD,Huntingdon County VA Clinic,va_health_facility,Multi-Specialty CBOC,4,503GD,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/altoona-health-care/locations/huntingdon-county-va-clinic/,40.40077289,-77.93436603
vha_503GE,Indiana County VA Clinic,va_health_facility,Multi-Specialty CBOC,4,503GE,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/altoona-health-care/locations/indiana-county-va-clinic/,40.61489073,-79.17212719
vha_504,Thomas E. Creek Department of Veterans Affairs Medical Center,va_health_facility,VA Medical Center (VAMC),17,504,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/amarillo-health-care/locations/thomas-e-creek-department-of-veterans-affairs-medical-center/,35.204049,-101.906595
vha_504BY,Lubbock VA Clinic,va_health_facility,Multi-Specialty CBOC,17,504BY,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/amarillo-health-care/locations/lubbock-va-clinic/,33.59240678,-101.89060654
vha_504BZ,Clovis VA Clinic,va_health_facility,Primary Care CBOC,17,504BZ,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/amarillo-health-care/locations/clovis-va-clinic/,34.43346,-103.1944635
vha_504GA,Childress VA Clinic,va_health_facility,Other Outpatient Services (OOS),17,504GA,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/amarillo-health-care/locations/childress-va-clinic/,34.43641305,-100.23130312
vha_504HB,Dalhart VA Clinic,va_health_facility,Other Outpatient Services (OOS),17,504HB,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/amarillo-health-care/locations/dalhart-va-clinic/,36.06255895,-102.52190655
vha_506,Lieutenant Colonel Charles S. Kettles VA Medical Center,va_health_facility,VA Medical Center (VAMC),10,506,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/ann-arbor-health-care/locations/lieutenant-colonel-charles-s-kettles-va-medical-center/,42.28478444,-83.71412259
vha_506GA,Toledo VA Clinic,va_health_facility,Multi-Specialty CBOC,10,506GA,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/ann-arbor-health-care/locations/toledo-va-clinic/,41.618907,-83.6033535
vha_506GB,Flint VA Clinic,va_health_facility,Primary Care CBOC,10,506GB,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/ann-arbor-health-care/locations/flint-va-clinic/,42.992235,-83.7731385
vha_506GC,Jackson VA Clinic,va_health_facility,Primary Care CBOC,10,506GC,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/ann-arbor-health-care/locations/jackson-va-clinic/,42.23519846,-84.33560473
vha_506GD,Major General Oliver W. Dillard VA Clinic,va_health_facility,Multi-Specialty CBOC,10,506GD,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/ann-arbor-health-care/locations/major-general-oliver-w-dillard-va-clinic,42.3264086,-83.43387122
vha_506GE,Howell VA Clinic,va_health_facility,Primary Care CBOC,10,506GE,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/ann-arbor-health-care/locations/howell-va-clinic/,42.59145584,-83.88686776
vha_506GF,Adrian VA Clinic,va_health_facility,Primary Care CBOC,10,506GF,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/ann-arbor-health-care/locations/adrian-va-clinic/,41.9127527,-84.04780527
vha_506GG,Findlay VA Clinic,va_health_facility,Other Outpatient Services (OOS),10,506GG,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/ann-arbor-health-care/locations/findlay-va-clinic/,41.06576312,-83.61957744
vha_506QA,Packard Road VA Clinic,va_health_facility,Other Outpatient Services (OOS),10,506QA,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/ann-arbor-health-care/locations/packard-road-va-clinic/,42.24533222,-83.68524927
vha_506QB,Green Road VA Clinic,va_health_facility,Other Outpatient Services (OOS),10,506QB,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/ann-arbor-health-care/locations/green-road-va-clinic/,42.31033722,-83.69285135
vha_508,Joseph Maxwell Cleland Atlanta VA Medical Center,va_health_facility,VA Medical Center (VAMC),7,508,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/atlanta-health-care/locations/joseph-maxwell-cleland-atlanta-va-medical-center,33.801939,-84.3130305
vha_508GA,Fort McPherson VA Clinic,va_health_facility,VA Medical Center (VAMC),7,508GA,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/atlanta-health-care/locations/fort-mcpherson-va-clinic/,33.70639702,-84.42929863
vha_508GE,Oakwood VA Clinic,va_health_facility,Multi-Specialty CBOC,7,508GE,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/atlanta-health-care/locations/oakwood-va-clinic/,34.2075504,-83.89232499
vha_508GF,West Cobb County VA Clinic,va_health_facility,Primary Care CBOC,7,508GF,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/atlanta-health-care/locations/west-cobb-county-va-clinic/,33.94630601,-84.68583112
vha_508GG,Stockbridge VA Clinic,va_health_facility,Primary Care CBOC,7,508GG,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/atlanta-health-care/locations/stockbridge-va-clinic/,33.51200473,-84.22515668
vha_508GH,Lawrenceville VA Clinic,va_health_facility,Primary Care CBOC,7,508GH,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/atlanta-health-care/locations/lawrenceville-va-clinic/,33.96821253,-84.0094878
vha_508GI,Newnan VA Clinic,va_health_facility,Primary Care CBOC,7,508GI,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/atlanta-health-care/locations/newnan-va-clinic/,33.40093446,-84.71064776
vha_508GJ,Blairsville VA Clinic,va_health_facility,Multi-Specialty CBOC,7,508GJ,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/atlanta-health-care/locations/blairsville-va-clinic/,34.88665254,-83.94029134
vha_508GK,Trinka Davis Veterans Village,va_health_facility,VA Medical Center (VAMC),7,508GK,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/atlanta-health-care/locations/trinka-davis-veterans-village/,33.58937018,-85.05722954
vha_508GL,Rome VA Clinic,va_health_facility,Primary Care CBOC,7,508GL,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/atlanta-health-care/locations/rome-va-clinic/,34.22016896,-85.15481699
vha_508GM,Pickens County VA Clinic,va_health_facility,Primary Care CBOC,7,508GM,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/atlanta-health-care/locations/pickens-county-va-clinic/,34.46277308,-84.4161397
vha_508GN,Covington VA Clinic,va_health_facility,Primary Care CBOC,7,508GN,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/atlanta-health-care/locations/covington-va-clinic/,33.57893605,-83.83487351
vha_508GO,Northeast Cobb County VA Clinic,va_health_facility,Other Outpatient Services (OOS),7,508GO,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/atlanta-health-care/locations/northeast-cobb-county-va-clinic/,33.97194,-84.489498
vha_508GP,South Cobb County VA Clinic,va_health_facility,Other Outpatient Services (OOS),7,508GP,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/atlanta-health-care/locations/south-cobb-county-va-clinic/,33.89379506,-84.47319066
vha_508GQ,Cobb County VA Clinic,va_health_facility,Multi-Specialty CBOC,7,508GQ,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/atlanta-health-care/locations/cobb-county-va-clinic/,33.98209773,-84.56064966
vha_508GS,Pike County VA Clinic,va_health_facility,Multi-Specialty CBOC,7,508GS,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/atlanta-health-care/locations/pike-county-va-clinic/,33.11780147,-84.33511087
vha_508QC,Henderson Mill VA Clinic,va_health_facility,Other Outpatient Services (OOS),7,508QC,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/atlanta-health-care/locations/henderson-mill-va-clinic/,33.85242992,-84.25903106
vha_508QE,Gwinnett County VA Clinic,va_health_facility,Primary Care CBOC,7,508QE,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/atlanta-health-care/locations/gwinnett-county-va-clinic/,33.96962413,-84.03521497
vha_508QF,Atlanta VA Clinic,va_health_facility,Multi-Specialty CBOC,7,508QF,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/atlanta-health-care/locations/atlanta-va-clinic/,33.78142043,-84.27757463
vha_508QH,South Fulton County VA Clinic,va_health_facility,Other Outpatient Services (OOS),7,508QH,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.atlanta.va.gov/locations/South_Fulton_VA_Clinic.asp,33.6132,-84.446928
vha_508QI,North DeKalb County VA Clinic,va_health_facility,Other Outpatient Services (OOS),7,508QI,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/atlanta-health-care/locations/north-dekalb-county-va-clinic/,33.849333,-84.3134265
vha_508QJ,Tucker VA Clinic,va_health_facility,Multi-Specialty CBOC,7,508QJ,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/atlanta-health-care/locations/tucker-va-clinic/,33.85370616,-84.24925751
vha_509,Charlie Norwood Department of Veterans Affairs Medical Center,va_health_facility,VA Medical Center (VAMC),7,509,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/augusta-health-care/locations/charlie-norwood-department-of-veterans-affairs-medical-center/,33.4728,-81.986535
vha_509A0,Augusta VA Medical Center-Uptown,va_health_facility,VA Medical Center (VAMC),7,,not_available,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/augusta-health-care/locations/augusta-va-medical-center-uptown/,33.46768426,-82.02573279
vha_509GA,Athens VA Clinic,va_health_facility,Multi-Specialty CBOC,7,509GA,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/augusta-health-care/locations/athens-va-clinic/,33.98818461,-83.34274468
vha_509GB,Aiken VA Clinic,va_health_facility,Multi-Specialty CBOC,7,509GB,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/augusta-health-care/locations/aiken-va-clinic/,33.52106695,-81.72036516
vha_509QA,Ray Hendrix Department Of Veterans Affairs Clinic,va_health_facility,Primary Care CBOC,7,509QA,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/augusta-health-care/locations/ray-hendrix-department-of-veterans-affairs-clinic/,32.44099844,-81.76608127
vha_512,Baltimore VA Medical Center,va_health_facility,VA Medical Center (VAMC),5,512,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/maryland-health-care/locations/baltimore-va-medical-center/,39.289743,-76.6244745
vha_512A5,Perry Point VA Medical Center,va_health_facility,VA Medical Center (VAMC),5,,not_available,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/maryland-health-care/locations/perry-point-va-medical-center/,39.55124523,-76.06603678
vha_512GA,Cambridge VA Clinic,va_health_facility,Multi-Specialty CBOC,5,512GA,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/maryland-health-care/locations/cambridge-va-clinic/,38.55080039,-76.05350795
vha_512GC,Glen Burnie VA Clinic,va_health_facility,Multi-Specialty CBOC,5,512GC,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/maryland-health-care/locations/glen-burnie-va-clinic/,39.14822906,-76.64263946
