facility_id,name,source_system,station_code,facility_type,latitude,longitude,physical_address_formatted,physical_address_line1,physical_address_line2,physical_address_city,physical_address_state,physical_address_postal_code,physical_address_country,physical_address_source,physical_address_confidence,public_phone,website_url
vha_626QB,Charlotte Avenue VA Clinic,discoverva_va_locator_facility_list,626QB,va_health_facility,36.15687,,"Nashville, TN",,,Nashville,TN,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_626QC,Pointe Centre VA Clinic,discoverva_va_locator_facility_list,626QC,va_health_facility,35.0134216,,"Chattanooga, TN",,,Chattanooga,TN,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_626QD,Glenis Drive VA Clinic,discoverva_va_locator_facility_list,626QD,va_health_facility,35.87328461,,"Murfreesboro, TN",,,Murfreesboro,TN,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_626QE,Glenis Drive 2 VA Clinic,discoverva_va_locator_facility_list,626QE,va_health_facility,35.87349384,,"Murfreesboro, TN",,,Murfreesboro,TN,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_626QF,Dalton Drive VA Clinic,discoverva_va_locator_facility_list,626QF,va_health_facility,36.57222631,,"Clarksville, TN",,,Clarksville,TN,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_626QG,Taylor VA Clinic,discoverva_va_locator_facility_list,626QG,va_health_facility,36.64100281,,"Fort Campbell, KY",,,Fort Campbell,KY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_629,New Orleans VA Medical Center,discoverva_va_locator_facility_list,629,va_health_facility,29.96344462,,"New Orleans, LA",,,New Orleans,LA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_629BY,Baton Rouge VA Clinic,discoverva_va_locator_facility_list,629BY,va_health_facility,30.403908,,"Baton Rouge, LA",,,Baton Rouge,LA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_629GA,Houma VA Clinic,discoverva_va_locator_facility_list,629GA,va_health_facility,29.62335416,,"Houma, LA",,,Houma,LA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_629GB,Hammond VA Clinic,discoverva_va_locator_facility_list,629GB,va_health_facility,30.48892917,,"Hammond, LA",,,Hammond,LA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_629GC,Slidell VA Clinic,discoverva_va_locator_facility_list,629GC,va_health_facility,30.30960206,,"Slidell, LA",,,Slidell,LA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_629GD,St. John VA Clinic,discoverva_va_locator_facility_list,629GD,va_health_facility,30.0768985,,"Reserve, LA",,,Reserve,LA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_629GE,Franklin VA Clinic,discoverva_va_locator_facility_list,629GE,va_health_facility,29.80599743,,"Franklin, LA",,,Franklin,LA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_629GF,Bogalusa VA Clinic,discoverva_va_locator_facility_list,629GF,va_health_facility,30.79157652,,"Bogalusa, LA",,,Bogalusa,LA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_629QA,Baton Rouge South VA Clinic,discoverva_va_locator_facility_list,629QA,va_health_facility,30.394908,,"Baton Rouge, LA",,,Baton Rouge,LA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_630,Margaret Cochran Corbin VA Campus,discoverva_va_locator_facility_list,630,va_health_facility,40.73641531,,"New York, NY",,,New York,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_630A4,Brooklyn VA Medical Center,discoverva_va_locator_facility_list,,va_health_facility,40.60904143,,"Brooklyn, NY",,,Brooklyn,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_630A5,St. Albans VA Medical Center,discoverva_va_locator_facility_list,,va_health_facility,40.69244516,,"Queens, NY",,,Queens,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_630GA,Harlem VA Clinic,discoverva_va_locator_facility_list,630GA,va_health_facility,40.807413,,"New York, NY",,,New York,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_630GB,Staten Island Community VA Clinic,discoverva_va_locator_facility_list,630GB,va_health_facility,40.61088831,,"Staten Island, NY",,,Staten Island,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_631,Edward P. Boland Department of Veterans Affairs Medical Center,discoverva_va_locator_facility_list,631,va_health_facility,42.3495,,"Leeds, MA",,,Leeds,MA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_631BY,Springfield VA Clinic,discoverva_va_locator_facility_list,631BY,va_health_facility,42.11021717,,"Springfield, MA",,,Springfield,MA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_631GC,Pittsfield VA Clinic,discoverva_va_locator_facility_list,631GC,va_health_facility,42.452118,,"Pittsfield, MA",,,Pittsfield,MA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_631GD,Greenfield VA Clinic,discoverva_va_locator_facility_list,631GD,va_health_facility,42.57570167,,"Greenfield, MA",,,Greenfield,MA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_631GE,Worcester VA Clinic,discoverva_va_locator_facility_list,631GE,va_health_facility,42.274647,,"Worcester, MA",,,Worcester,MA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_631GF,Fitchburg VA Clinic,discoverva_va_locator_facility_list,631GF,va_health_facility,42.586272,,"Fitchburg, MA",,,Fitchburg,MA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_631QA,Plantation Street VA Clinic,discoverva_va_locator_facility_list,631QA,va_health_facility,42.2799516,,"Worcester, MA",,,Worcester,MA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_632,Northport VA Medical Center,discoverva_va_locator_facility_list,632,va_health_facility,40.898853,,"Northport, NY",,,Northport,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_632GA,East Meadow VA Clinic,discoverva_va_locator_facility_list,632GA,va_health_facility,40.726413,,"East Meadow, NY",,,East Meadow,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_632HA,Valley Stream VA Clinic,discoverva_va_locator_facility_list,632HA,va_health_facility,40.66452,,"Valley Stream, NY",,,Valley Stream,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_632HB,Riverhead VA Clinic,discoverva_va_locator_facility_list,632HB,va_health_facility,40.91366751,,"Riverhead, NY",,,Riverhead,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_632HC,Bay Shore VA Clinic,discoverva_va_locator_facility_list,632HC,va_health_facility,40.72363877,,"Bay Shore, NY",,,Bay Shore,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_632HD,Patchogue VA Clinic,discoverva_va_locator_facility_list,632HD,va_health_facility,40.76830678,,"Patchogue, NY",,,Patchogue,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_635,Oklahoma City VA Medical Center,discoverva_va_locator_facility_list,635,va_health_facility,35.4824555,,"Oklahoma City, OK",,,Oklahoma City,OK,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_635GA,Lawton VA Clinic,discoverva_va_locator_facility_list,635GA,va_health_facility,34.65324684,,"Fort Sill, OK",,,Fort Sill,OK,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_635GB,Wichita Falls VA Clinic,discoverva_va_locator_facility_list,635GB,va_health_facility,33.949107,,"Wichita Falls, TX",,,Wichita Falls,TX,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_635GC,Blackwell VA Clinic,discoverva_va_locator_facility_list,635GC,va_health_facility,36.79695252,,"Blackwell, OK",,,Blackwell,OK,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_635GD,Ada VA Clinic,discoverva_va_locator_facility_list,635GD,va_health_facility,34.781589,,"Ada, OK",,,Ada,OK,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_635GE,Stillwater VA Clinic,discoverva_va_locator_facility_list,635GE,va_health_facility,36.1263543,,"Stillwater, OK",,,Stillwater,OK,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_635GF,Altus VA Clinic,discoverva_va_locator_facility_list,635GF,va_health_facility,34.65487276,,"Altus, OK",,,Altus,OK,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_635GG,Enid VA Clinic,discoverva_va_locator_facility_list,635GG,va_health_facility,36.3906625,,"Enid, OK",,,Enid,OK,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_635GH,Clinton VA Clinic,discoverva_va_locator_facility_list,635GH,va_health_facility,35.51548649,,"Clinton, OK",,,Clinton,OK,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_635GI,Norman VA Clinic,discoverva_va_locator_facility_list,635GI,va_health_facility,35.23122,,"Norman, OK",,,Norman,OK,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_635GJ,Yukon VA Clinic,discoverva_va_locator_facility_list,635GJ,va_health_facility,35.482561,,"Yukon, OK",,,Yukon,OK,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_635GK,Shawnee VA Clinic,discoverva_va_locator_facility_list,635GK,va_health_facility,35.3673,,"Shawnee, OK",,,Shawnee,OK,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_635GL,North Oklahoma City VA Clinic,discoverva_va_locator_facility_list,635GL,va_health_facility,35.617302,,"Oklahoma City, OK",,,Oklahoma City,OK,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_635HB,Ardmore VA Clinic,discoverva_va_locator_facility_list,635HB,va_health_facility,34.18757726,,"Ardmore, OK",,,Ardmore,OK,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_635QA,North May VA Clinic,discoverva_va_locator_facility_list,635QA,va_health_facility,35.59253852,,"Oklahoma City, OK",,,Oklahoma City,OK,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_635QB,South Oklahoma City VA Clinic,discoverva_va_locator_facility_list,635QB,va_health_facility,35.38760271,,"Oklahoma City, OK",,,Oklahoma City,OK,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_635QC,Fourteenth Street VA Clinic,discoverva_va_locator_facility_list,635QC,va_health_facility,35.48409045,,"Oklahoma City, OK",,,Oklahoma City,OK,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_635QD,Lawton North VA Clinic,discoverva_va_locator_facility_list,635QD,va_health_facility,34.66150536,,"Fort Sill, OK",,,Fort Sill,OK,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_635QE,Tinker VA Clinic,discoverva_va_locator_facility_list,635QE,va_health_facility,35.41976606,,"Tinker AFB, OK",,,Tinker AFB,OK,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636,Omaha VA Medical Center,discoverva_va_locator_facility_list,636,va_health_facility,41.24512648,,"Omaha, NE",,,Omaha,NE,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636A4,Grand Island VA Medical Center,discoverva_va_locator_facility_list,,va_health_facility,40.94238566,,"Grand Island, NE",,,Grand Island,NE,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636A5,Lincoln VA Clinic,discoverva_va_locator_facility_list,,va_health_facility,40.80963019,,"Lincoln, NE",,,Lincoln,NE,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636A6,Des Moines VA Medical Center,discoverva_va_locator_facility_list,,va_health_facility,41.62773592,,"Des Moines, IA",,,Des Moines,IA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636A8,Iowa City VA Medical Center,discoverva_va_locator_facility_list,,va_health_facility,41.66361,,"Iowa City, IA",,,Iowa City,IA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636GA,Norfolk VA Clinic,discoverva_va_locator_facility_list,636GA,va_health_facility,42.03348146,,"Norfolk, NE",,,Norfolk,NE,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636GB,North Platte VA Clinic,discoverva_va_locator_facility_list,636GB,va_health_facility,41.13514408,,"North Platte, NE",,,North Platte,NE,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636GC,Mason City VA Clinic,discoverva_va_locator_facility_list,636GC,va_health_facility,43.14710006,,"Mason City, IA",,,Mason City,IA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636GD,Marshalltown VA Clinic,discoverva_va_locator_facility_list,636GD,va_health_facility,42.01399929,,"Marshalltown, IA",,,Marshalltown,IA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636GF,Quad Cities VA Clinic,discoverva_va_locator_facility_list,636GF,va_health_facility,41.539329,,"Davenport, IA",,,Davenport,IA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636GG,Quincy VA Clinic,discoverva_va_locator_facility_list,636GG,va_health_facility,39.93481949,,"Quincy, IL",,,Quincy,IL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636GH,Waterloo VA Clinic,discoverva_va_locator_facility_list,636GH,va_health_facility,42.50525294,,"Waterloo, IA",,,Waterloo,IA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636GI,Lane A. Evans VA Community Based Outpatient Clinic,discoverva_va_locator_facility_list,636GI,va_health_facility,40.97101112,,"Galesburg, IL",,,Galesburg,IL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636GJ,Dubuque VA Clinic,discoverva_va_locator_facility_list,636GJ,va_health_facility,42.49118662,,"Dubuque, IA",,,Dubuque,IA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636GK,Fort Dodge VA Clinic,discoverva_va_locator_facility_list,636GK,va_health_facility,42.5007613,,"Fort Dodge, IA",,,Fort Dodge,IA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636GL,Sarpy County VA Clinic,discoverva_va_locator_facility_list,636GL,va_health_facility,41.17506527,,"Papillion, NE",,,Papillion,NE,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636GM,Carroll VA Clinic,discoverva_va_locator_facility_list,636GM,va_health_facility,42.05728146,,"Carroll, IA",,,Carroll,IA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636GN,Cedar Rapids VA Clinic,discoverva_va_locator_facility_list,636GN,va_health_facility,41.951889,,"Cedar Rapids, IA",,,Cedar Rapids,IA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636GP,Shenandoah VA Clinic,discoverva_va_locator_facility_list,636GP,va_health_facility,40.74951196,,"Shenandoah, IA",,,Shenandoah,IA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636GQ,Holdrege VA Clinic,discoverva_va_locator_facility_list,636GQ,va_health_facility,40.44544113,,"Holdrege, NE",,,Holdrege,NE,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636GR,Knoxville VA Clinic,discoverva_va_locator_facility_list,636GR,va_health_facility,41.332536,,"Knoxville, IA",,,Knoxville,IA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636GS,Ottumwa VA Clinic,discoverva_va_locator_facility_list,636GS,va_health_facility,41.01516775,,"Ottumwa, IA",,,Ottumwa,IA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636GT,Sterling VA Clinic,discoverva_va_locator_facility_list,636GT,va_health_facility,41.80565054,,"Sterling, IL",,,Sterling,IL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636GU,Decorah VA Clinic,discoverva_va_locator_facility_list,636GU,va_health_facility,43.29113804,,"Decorah, IA",,,Decorah,IA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636GW,Coralville VA Clinic,discoverva_va_locator_facility_list,636GW,va_health_facility,41.684049,,"Coralville, IA",,,Coralville,IA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636GY,Burlington VA Clinic,discoverva_va_locator_facility_list,636GY,va_health_facility,40.81892358,,"Burlington, IA",,,Burlington,IA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636GZ,South Des Moines VA Clinic,discoverva_va_locator_facility_list,636GZ,va_health_facility,41.52622177,,"Des Moines, IA",,,Des Moines,IA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636QA,Omaha VA Clinic,discoverva_va_locator_facility_list,636QA,va_health_facility,41.23940655,,"Omaha, NE",,,Omaha,NE,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636QB,Des Moines VA Clinic,discoverva_va_locator_facility_list,636QB,va_health_facility,41.59175428,,"Des Moines, IA",,,Des Moines,IA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636QC,Linn County VA Clinic,discoverva_va_locator_facility_list,636QC,va_health_facility,42.009048,,"Cedar Rapids, IA",,,Cedar Rapids,IA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636QI,Davenport VA Clinic,discoverva_va_locator_facility_list,636QI,va_health_facility,41.52397482,,"Davenport, IA",,,Davenport,IA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_636QJ,Iowa City VA Clinic,discoverva_va_locator_facility_list,636QJ,va_health_facility,41.656176,,"Iowa City, IA",,,Iowa City,IA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_637,Charles George Department of Veterans Affairs Medical Center,discoverva_va_locator_facility_list,637,va_health_facility,35.58834,,"Asheville, NC",,,Asheville,NC,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_637GA,Franklin VA Clinic,discoverva_va_locator_facility_list,637GA,va_health_facility,35.17554779,,"Franklin, NC",,,Franklin,NC,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_637GB,Master Sergeant Jerry K. Crump VA Clinic,discoverva_va_locator_facility_list,637GB,va_health_facility,35.33360399,,"Forest City, NC",,,Forest City,NC,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_637GC,Hickory VA Clinic,discoverva_va_locator_facility_list,637GC,va_health_facility,35.72674762,,"Hickory, NC",,,Hickory,NC,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_640,Palo Alto VA Medical Center,discoverva_va_locator_facility_list,640,va_health_facility,37.40132327,,"Palo Alto, CA",,,Palo Alto,CA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_640A0,Palo Alto VA Medical Center-Menlo Park,discoverva_va_locator_facility_list,,va_health_facility,37.468341,,"Menlo Park, CA",,,Menlo Park,CA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_640A4,Palo Alto VA Medical Center-Livermore,discoverva_va_locator_facility_list,,va_health_facility,37.62508753,,"Livermore, CA",,,Livermore,CA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_640BY,San Jose VA Clinic,discoverva_va_locator_facility_list,640BY,va_health_facility,37.26833126,,"San Jose, CA",,,San Jose,CA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_640GA,Capitola VA Clinic,discoverva_va_locator_facility_list,640GA,va_health_facility,36.970596,,"Capitola, CA",,,Capitola,CA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_640GC,Fremont VA Clinic,discoverva_va_locator_facility_list,640GC,va_health_facility,37.5506205,,"Fremont, CA",,,Fremont,CA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_640HC,Major General William H. Gourley VA-DoD Outpatient Clinic,discoverva_va_locator_facility_list,640HC,va_health_facility,36.66249151,,"Marina, CA",,,Marina,CA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_640QB,Palo Alto 2 VA Mobile Clinic,discoverva_va_locator_facility_list,640QB,va_health_facility,37.25706307,,"San Jose, CA",,,San Jose,CA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_642,Corporal Michael J. Crescenz Department of Veterans Affairs Medical Center,discoverva_va_locator_facility_list,642,va_health_facility,39.94974848,,"Philadelphia, PA",,,Philadelphia,PA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_642BU,Philadelphia VA Domiciliary,discoverva_va_locator_facility_list,642BU,va_health_facility,39.92454307,,"Philadelphia, PA",,,Philadelphia,PA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_642GA,Burlington County VA Clinic,discoverva_va_locator_facility_list,642GA,va_health_facility,39.91130443,,"Marlton, NJ",,,Marlton,NJ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_642GC,Victor J. Saracini Department of Veterans Affairs Outpatient Clinic,discoverva_va_locator_facility_list,642GC,va_health_facility,40.201695,,"Horsham, PA",,,Horsham,PA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_642GD,Gloucester County VA Clinic,discoverva_va_locator_facility_list,642GD,va_health_facility,39.77857943,,"Sewell, NJ",,,Sewell,NJ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_642GF,Camden VA Clinic,discoverva_va_locator_facility_list,642GF,va_health_facility,39.94120797,,"Camden, NJ",,,Camden,NJ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_642GH,West Philadelphia VA Clinic,discoverva_va_locator_facility_list,642GH,va_health_facility,39.962187,,"Philadelphia, PA",,,Philadelphia,PA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_642QA,Chestnut Street VA Clinic,discoverva_va_locator_facility_list,642QA,va_health_facility,39.9563297,,"Philadelphia, PA",,,Philadelphia,PA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_642QB,Fourth Street VA Clinic,discoverva_va_locator_facility_list,642QB,va_health_facility,39.954645,,"Philadelphia, PA",,,Philadelphia,PA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_644,Carl T. Hayden Veterans' Administration Medical Center,discoverva_va_locator_facility_list,644,va_health_facility,33.497586,,"Phoenix, AZ",,,Phoenix,AZ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_644BY,Staff Sergeant Alexander W. Conrad Veterans Affairs Health Care Clinic,discoverva_va_locator_facility_list,644BY,va_health_facility,33.293214,,"Gilbert, AZ",,,Gilbert,AZ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_644GA,Northwest VA Clinic,discoverva_va_locator_facility_list,644GA,va_health_facility,33.6486222,,"Surprise, AZ",,,Surprise,AZ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_644GB,Show Low VA Clinic,discoverva_va_locator_facility_list,644GB,va_health_facility,34.20207011,,"Show Low, AZ",,,Show Low,AZ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_644GC,Southwest VA Clinic,discoverva_va_locator_facility_list,644GC,va_health_facility,33.480396,,"Phoenix, AZ",,,Phoenix,AZ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_644GD,Payson VA Clinic,discoverva_va_locator_facility_list,644GD,va_health_facility,34.2423139,,"Payson, AZ",,,Payson,AZ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_644GE,Thunderbird VA Clinic,discoverva_va_locator_facility_list,644GE,va_health_facility,33.5725683,,"Phoenix, AZ",,,Phoenix,AZ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_644GF,Globe VA Clinic,discoverva_va_locator_facility_list,644GF,va_health_facility,33.40727531,,"Globe, AZ",,,Globe,AZ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_644GG,Northeast Phoenix VA Clinic,discoverva_va_locator_facility_list,644GG,va_health_facility,33.590232,,"Scottsdale, AZ",,,Scottsdale,AZ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_644GH,Phoenix Midtown VA Clinic,discoverva_va_locator_facility_list,644GH,va_health_facility,33.510762,,"Phoenix, AZ",,,Phoenix,AZ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_644GI,Phoenix 32nd Street VA Clinic,discoverva_va_locator_facility_list,644GI,va_health_facility,33.45342296,,"Phoenix, AZ",,,Phoenix,AZ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_644GJ,Mesa VA Clinic,discoverva_va_locator_facility_list,644GJ,va_health_facility,33.34026157,,"Mesa, AZ",,,Mesa,AZ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_644QA,Phoenix VA Clinic,discoverva_va_locator_facility_list,644QA,va_health_facility,33.481161,,"Phoenix, AZ",,,Phoenix,AZ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_646,Pittsburgh VA Medical Center-University Drive,discoverva_va_locator_facility_list,646,va_health_facility,40.44473269,,"Pittsburgh, PA",,,Pittsburgh,PA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_646A4,H. John Heinz III Department of Veterans Affairs Medical Center,discoverva_va_locator_facility_list,,va_health_facility,40.495158,,"Pittsburgh, PA",,,Pittsburgh,PA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_646GA,Belmont County VA Clinic,discoverva_va_locator_facility_list,646GA,va_health_facility,40.06922257,,"St. Clairsville, OH",,,St. Clairsville,OH,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_646GB,Westmoreland County VA Clinic,discoverva_va_locator_facility_list,646GB,va_health_facility,40.30300659,,"Greensburg, PA",,,Greensburg,PA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_646GC,Beaver County VA Clinic,discoverva_va_locator_facility_list,646GC,va_health_facility,40.70193405,,"Rochester, PA",,,Rochester,PA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_646GD,Washington County VA Clinic,discoverva_va_locator_facility_list,646GD,va_health_facility,40.170843,,"Washington, PA",,,Washington,PA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_646GE,Fayette County VA Clinic,discoverva_va_locator_facility_list,646GE,va_health_facility,39.9249541,,"Uniontown, PA",,,Uniontown,PA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_646GF,Henry Parham VA Clinic,discoverva_va_locator_facility_list,646GF,va_health_facility,40.42713863,,"Monroeville, PA",,,Monroeville,PA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_648,Portland VA Medical Center,discoverva_va_locator_facility_list,648,va_health_facility,45.49690116,,"Portland, OR",,,Portland,OR,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_648A4,Vancouver VA Medical Center,discoverva_va_locator_facility_list,,va_health_facility,45.63938186,,"Vancouver, WA",,,Vancouver,WA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_648GA,Robert D. Maxwell Department of Veterans Affairs Clinic,discoverva_va_locator_facility_list,648GA,va_health_facility,44.0720333,,"Bend, OR",,,Bend,OR,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
